   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,                 lr0,                 lrf,            momentum,        weight_decay,       warmup_epochs,     warmup_momentum,      warmup_bias_lr,                 box,                 cls,              cls_pw,                 obj,              obj_pw,               iou_t,            anchor_t,            fl_gamma,               hsv_h,               hsv_s,               hsv_v,             degrees,           translate,               scale,               shear,         perspective,              flipud,              fliplr,              mosaic,               mixup,          copy_paste,             anchors
             0.67224,              0.5093,             0.54716,             0.28723,             0.06217,            0.099761,            0.014759,             0.00907,                0.01,              0.9105,             0.00058,              3.9091,                0.95,             0.10068,             0.04758,             0.46362,              1.2011,             0.87597,              1.7444,                 0.2,              3.8093,                   0,             0.01541,             0.62667,              0.3577,                   0,             0.09876,             0.52012,                   0,                   0,                   0,                 0.5,              0.9784,                   0,                   0,              3.2189
             0.63189,             0.54896,             0.54124,             0.28697,            0.064061,            0.096408,            0.014583,             0.00826,              0.0104,             0.89646,             0.00054,              3.9652,                0.95,             0.09889,             0.05092,             0.49835,              1.2169,             0.83853,               1.822,                 0.2,              3.5547,                   0,             0.01346,             0.70854,              0.3577,                   0,             0.10786,             0.54821,                   0,                   0,                   0,                 0.5,                   1,                   0,                   0,              3.3958
             0.58273,             0.50052,             0.50204,             0.23287,            0.077866,            0.079326,            0.021016,              0.0095,             0.01129,             0.90428,             0.00055,              3.8909,             0.91042,             0.12048,             0.05747,                 0.5,              1.3763,             0.87597,              1.5043,                 0.2,              3.8294,                   0,             0.01101,             0.70425,              0.3577,                   0,             0.09441,             0.46604,                   0,                   0,                   0,                 0.5,             0.88002,                   0,                   0,              3.9779
              0.6983,              0.5005,             0.53656,             0.29453,            0.066005,             0.10573,            0.015354,             0.00944,             0.01038,             0.92083,             0.00052,              3.9028,                0.95,             0.09907,             0.05122,                 0.5,              1.1564,             0.87238,              1.7689,                 0.2,              3.9656,                   0,             0.01348,             0.64984,             0.35671,                   0,             0.10843,             0.54821,                   0,                   0,                   0,                 0.5,                   1,                   0,                   0,              3.3895
             0.64037,             0.53764,             0.55616,              0.2948,            0.058382,            0.068266,            0.013036,             0.01066,             0.01024,                0.98,             0.00057,               2.838,             0.89346,              0.0963,             0.04918,             0.50658,             0.91612,               0.933,             0.92756,                 0.2,              3.7691,                   0,             0.01359,             0.74477,              0.3409,                   0,             0.11441,             0.48647,                   0,                   0,                   0,                 0.5,                   1,                   0,                   0,              3.0296
             0.71235,             0.51932,              0.5417,             0.28661,            0.082471,            0.042908,            0.018731,             0.01085,                0.01,             0.91502,             0.00049,               2.838,             0.80681,             0.08032,             0.07018,             0.65576,             0.91612,               0.933,             0.95477,                 0.2,              2.5011,                   0,             0.01359,             0.71561,             0.52137,                   0,             0.09662,             0.46657,                   0,                   0,                   0,                 0.5,                   1,                   0,                   0,               3.524
             0.61873,             0.55408,             0.54543,             0.29559,            0.067389,            0.068793,            0.016198,             0.01066,              0.0112,             0.95242,             0.00057,               2.885,             0.89346,             0.08615,             0.05316,             0.52734,              1.1539,             0.94441,             0.92756,                 0.2,              3.9093,                   0,             0.01359,             0.68141,              0.3409,                   0,             0.11257,              0.5301,                   0,                   0,                   0,                 0.5,                   1,                   0,                   0,              3.0296
             0.66025,             0.43699,             0.49047,              0.2092,            0.075007,            0.034503,            0.022371,             0.01177,                0.01,              0.8526,             0.00067,              3.2531,             0.70272,             0.08936,             0.05574,             0.64249,             0.80042,             0.85816,                 0.5,                 0.2,              3.7691,                   0,              0.0116,             0.49228,             0.39162,                   0,             0.12345,             0.52229,                   0,                   0,                   0,                 0.5,                   1,                   0,                   0,              6.2004
             0.67775,             0.53854,             0.54962,             0.28725,            0.057098,            0.052266,             0.01888,             0.00964,             0.01024,             0.94598,             0.00054,               2.838,             0.94367,             0.07826,             0.04511,             0.61632,             0.91612,             0.87787,              0.8885,                 0.2,              3.6588,                   0,             0.01396,             0.74477,             0.34237,                   0,             0.11625,             0.46189,                   0,                   0,                   0,                 0.5,             0.87269,                   0,                   0,              3.8673
             0.67727,             0.51732,             0.56014,              0.2682,            0.066953,             0.07231,            0.014086,             0.01006,             0.01024,                0.98,             0.00071,              3.6738,                0.95,             0.11632,             0.05687,             0.49198,             0.91612,             0.87823,               1.064,                 0.2,              3.7364,                   0,             0.01418,             0.73918,              0.3357,                   0,             0.12614,             0.31615,                   0,                   0,                   0,                 0.5,             0.98945,                   0,                   0,              3.0296
             0.65084,             0.51298,             0.54637,               0.294,            0.061505,            0.069311,            0.014343,             0.01106,             0.01024,                0.98,             0.00056,              2.9012,             0.88371,             0.09435,             0.04848,             0.50658,              0.9579,             0.97086,             0.90256,                 0.2,              3.8782,                   0,             0.01344,              0.7432,             0.35014,                   0,             0.11422,             0.48797,                   0,                   0,                   0,                 0.5,             0.98879,                   0,                   0,              2.8903
             0.65678,             0.52375,             0.54684,             0.28842,            0.060676,            0.069169,            0.013286,              0.0107,              0.0109,                0.98,             0.00056,               2.838,             0.91843,             0.10355,             0.04918,             0.48897,             0.93575,             0.91312,             0.93627,                 0.2,              3.9092,                   0,             0.01371,              0.6773,             0.34449,                   0,             0.11441,             0.47489,                   0,                   0,                   0,                 0.5,             0.97862,                   0,                   0,              2.7667
             0.65495,             0.51608,             0.54819,             0.28785,            0.054943,            0.065892,            0.012281,             0.01092,             0.01024,                0.98,             0.00064,              2.8646,             0.91823,             0.08867,              0.0451,             0.48292,             0.91612,             0.92253,             0.88934,                 0.2,              3.8041,                   0,             0.01361,             0.69877,              0.3729,                   0,             0.11689,             0.54669,                   0,                   0,                   0,                 0.5,                   1,                   0,                   0,              2.8922
             0.60182,             0.45942,             0.46404,             0.20551,            0.084725,            0.057775,            0.014743,             0.01055,                0.01,                0.98,              0.0006,               2.838,             0.80867,             0.08483,              0.0591,             0.40935,             0.95788,             0.90484,             0.96552,                 0.2,              3.9999,                   0,             0.01073,              0.5807,             0.33366,                   0,             0.10529,             0.56468,                   0,                   0,                   0,                 0.5,                   1,                   0,                   0,              3.5456
             0.64328,              0.5291,             0.54652,             0.26706,            0.048885,            0.066435,            0.013474,             0.01234,             0.01068,                0.98,             0.00057,              3.1611,                0.95,             0.10309,             0.04227,             0.50658,             0.91612,               0.933,             0.92756,                 0.2,               3.521,                   0,             0.01105,             0.51506,              0.3511,                   0,             0.12704,             0.48647,                   0,                   0,                   0,                 0.5,                   1,                   0,                   0,               2.944
             0.66033,             0.49913,             0.54474,             0.27932,            0.062856,            0.068121,            0.012022,             0.01062,             0.01127,                0.98,             0.00066,              3.2183,             0.88289,             0.10201,             0.05315,              0.4906,             0.91597,               0.933,             0.93153,                 0.2,              3.5364,                   0,             0.01273,             0.78617,             0.32693,                   0,             0.12662,             0.45067,                   0,                   0,                   0,                 0.5,             0.92625,                   0,                   0,              2.9346
             0.63159,             0.50793,             0.51205,             0.21803,            0.066773,            0.060931,            0.017426,             0.01245,             0.01024,             0.96186,             0.00066,              2.1463,             0.82731,             0.09496,             0.04918,             0.50658,             0.91612,              1.0839,             0.77026,                 0.2,              4.2571,                   0,             0.01002,             0.68611,             0.38368,                   0,             0.10288,             0.48647,                   0,                   0,                   0,                 0.5,             0.94761,                   0,                   0,              4.3083
             0.64031,              0.5708,             0.56183,             0.27177,            0.070804,            0.067325,            0.011756,             0.01208,             0.01127,             0.97723,             0.00057,               2.842,                0.95,             0.10022,             0.06181,             0.45311,              1.0037,               0.933,             0.92756,                 0.2,              3.8453,                   0,             0.01276,             0.74477,              0.3409,                   0,             0.13614,             0.56479,                   0,                   0,                   0,                 0.5,                   1,                   0,                   0,              3.2286
             0.68778,             0.52384,             0.55092,             0.29373,            0.065319,            0.073713,            0.013428,             0.01001,                0.01,             0.94894,             0.00056,              3.1804,             0.89346,             0.09018,             0.05048,             0.52051,             0.91612,               0.933,              1.0367,                 0.2,              3.9966,                   0,             0.01399,             0.74477,             0.33138,                   0,             0.09684,             0.48647,                   0,                   0,                   0,                 0.5,                   1,                   0,                   0,              3.0296
             0.67138,             0.52029,             0.55237,             0.29619,            0.063847,            0.072623,            0.014423,             0.01145,             0.01064,                0.98,             0.00057,               2.698,             0.90788,             0.09133,             0.05263,             0.51727,             0.89034,             0.88012,             0.99205,                 0.2,              3.8914,                   0,             0.01359,             0.76946,             0.35154,                   0,             0.11975,             0.48408,                   0,                   0,                   0,                 0.5,             0.98282,                   0,                   0,              3.0735
             0.66444,             0.50006,             0.54371,             0.28424,            0.063805,            0.071268,            0.014318,             0.01152,             0.01078,                0.98,             0.00058,               2.682,             0.90831,             0.09024,             0.05263,             0.50839,             0.89766,             0.87633,             0.99573,                 0.2,              3.9004,                   0,             0.01329,             0.76526,             0.35148,                   0,             0.12046,             0.47681,                   0,                   0,                   0,                 0.5,             0.98282,                   0,                   0,              3.1325
             0.65362,             0.51431,             0.54679,             0.27351,            0.058756,            0.059598,            0.010729,             0.01058,             0.01207,                0.98,             0.00073,              2.3333,                0.95,             0.09133,             0.05263,              0.5065,             0.89034,              0.9787,             0.90596,                 0.2,              2.9314,                   0,             0.00925,              0.8045,             0.36124,                   0,             0.12929,              0.3913,                   0,                   0,                   0,                 0.5,             0.96914,                   0,                   0,              3.0735
             0.63713,             0.51114,             0.54146,               0.281,            0.045416,            0.084397,            0.014153,             0.01159,             0.01064,             0.94637,             0.00055,              3.1976,             0.89532,             0.10124,             0.03531,             0.55036,             0.86752,              1.0567,              1.0234,                 0.2,              3.8914,                   0,             0.01387,             0.69948,             0.38356,                   0,             0.09042,             0.46295,                   0,                   0,                   0,                 0.5,             0.85791,                   0,                   0,              3.0735
             0.64019,             0.52317,             0.54143,             0.29199,            0.079541,            0.074934,            0.013104,             0.01145,              0.0106,                0.98,             0.00063,                2.85,              0.9181,             0.09309,             0.06682,             0.51407,             0.84872,             0.90382,             0.99205,                 0.2,              3.9511,                   0,              0.0133,             0.77645,             0.33794,                   0,             0.12563,             0.53355,                   0,                   0,                   0,                 0.5,             0.93026,                   0,                   0,              3.1394
             0.69944,              0.5088,             0.53987,             0.26765,            0.064119,            0.069518,            0.022227,             0.00717,             0.01036,             0.97895,             0.00057,              2.0228,                0.95,             0.11702,             0.05076,              0.6285,              1.0185,              1.1694,             0.93073,                 0.2,              3.3883,                   0,             0.01418,             0.56998,             0.44832,                   0,             0.11382,             0.48408,                   0,                   0,                   0,                 0.5,                   1,                   0,                   0,              4.7863
             0.67236,             0.53119,             0.54652,             0.28836,            0.066871,            0.062633,            0.014965,             0.01063,             0.01122,              0.9795,             0.00075,               2.698,             0.88542,             0.10474,             0.05263,             0.51727,               1.064,             0.81931,             0.93106,                 0.2,               4.271,                   0,             0.01681,             0.74842,             0.35861,                   0,              0.1216,             0.54427,                   0,                   0,                   0,                 0.5,                   1,                   0,                   0,              3.0735
             0.66246,             0.54414,             0.56576,             0.30141,             0.04992,            0.080354,            0.010692,             0.00679,                0.01,                0.98,              0.0006,              2.7102,             0.90788,             0.08118,             0.03918,             0.46824,             0.70513,                1.05,             0.99205,                 0.2,              3.9488,                   0,             0.01443,                 0.9,             0.35154,                   0,             0.10933,             0.42705,                   0,                   0,                   0,                 0.5,             0.81268,                   0,                   0,              3.4921
             0.69299,             0.53368,             0.55878,             0.28286,            0.047591,            0.056498,            0.010455,              0.0074,             0.01192,                0.98,             0.00056,              2.7102,                0.95,             0.07899,               0.039,             0.43097,             0.79355,             0.88742,              0.8372,                 0.2,              3.6221,                   0,             0.01443,             0.84593,             0.33555,                   0,             0.10259,             0.31034,                   0,                   0,                   0,                 0.5,                   1,                   0,                   0,              2.9257
             0.72583,             0.50309,             0.55341,             0.29125,            0.051397,            0.070866,             0.01149,             0.00682,                0.01,                0.98,              0.0006,              2.6007,             0.92609,             0.08316,             0.03887,             0.46249,             0.70513,              1.0022,             0.95698,                 0.2,              3.9939,                   0,             0.01454,                 0.9,             0.35461,                   0,             0.10816,             0.42775,                   0,                   0,                   0,                 0.5,             0.81268,                   0,                   0,              3.4921
             0.63412,             0.49247,             0.51122,             0.23524,            0.059084,            0.064886,            0.014942,             0.00707,                0.01,             0.96289,             0.00054,              2.6348,             0.91764,             0.07842,             0.04338,              0.5028,             0.70513,             0.97151,              1.0226,                 0.2,              3.8851,                   0,             0.01386,                 0.9,             0.34027,                   0,              0.1193,             0.45102,                   0,                   0,                   0,                 0.5,             0.82322,                   0,                   0,              3.6414
             0.71197,             0.50621,             0.53269,             0.28968,            0.053242,            0.054913,              0.0147,             0.00679,                0.01,             0.88923,              0.0006,               2.429,                0.95,             0.08242,               0.038,             0.55187,             0.74514,             0.95632,              0.7725,                 0.2,              4.0819,                   0,             0.01244,                 0.9,              0.3716,                   0,             0.11139,             0.42705,                   0,                   0,                   0,                 0.5,             0.96512,                   0,                   0,              3.3346
             0.70137,             0.46644,             0.52646,             0.28489,            0.040942,            0.083016,            0.011482,             0.00745,                0.01,             0.92193,              0.0006,              2.6871,                0.95,             0.09101,             0.03016,             0.48258,             0.70513,              1.1723,             0.95551,                 0.2,              3.9488,                   0,              0.0145,              0.8296,             0.35546,                   0,             0.10416,             0.45588,                   0,                   0,                   0,                 0.5,              0.8754,                   0,                   0,              3.4921
             0.65331,             0.49319,             0.51044,             0.25046,            0.052679,            0.070441,            0.014283,             0.00664,             0.01028,                0.98,             0.00059,              2.7504,             0.90316,             0.08118,             0.03896,             0.46909,             0.70513,              1.0604,             0.99205,                 0.2,              3.9488,                   0,             0.01443,             0.88726,             0.35154,                   0,             0.10956,             0.42791,                   0,                   0,                   0,                 0.5,             0.79798,                   0,                   0,              3.6132
             0.64398,             0.48715,             0.50911,             0.23965,            0.054138,             0.06923,            0.014598,             0.00679,             0.01082,             0.97545,             0.00062,              2.6454,             0.92435,             0.08015,             0.03918,             0.46824,             0.70513,                1.05,             0.98332,                 0.2,              4.0536,                   0,             0.01403,                 0.9,             0.35704,                   0,             0.11303,             0.41931,                   0,                   0,                   0,                 0.5,             0.83243,                   0,                   0,              3.5606
             0.69159,             0.47337,             0.52915,             0.25836,            0.049396,            0.073447,             0.01372,             0.00705,             0.01038,                0.98,             0.00063,               2.786,             0.93069,             0.08108,              0.0391,             0.47197,             0.72046,              1.0695,             0.97818,                 0.2,              3.8779,                   0,             0.01397,                 0.9,             0.33083,                   0,             0.10933,             0.42384,                   0,                   0,                   0,                 0.5,              0.8192,                   0,                   0,               3.503
             0.65348,             0.53593,             0.54105,             0.28141,            0.045719,            0.065852,            0.013297,             0.00574,                0.01,             0.94836,              0.0007,              2.8343,             0.90788,             0.08584,             0.03563,              0.5065,             0.65102,             0.87626,              1.1484,                 0.2,               3.508,                   0,             0.01751,             0.81802,             0.33049,                   0,             0.10781,             0.42705,                   0,                   0,                   0,                 0.5,             0.81944,                   0,                   0,                   2
             0.67778,             0.54464,             0.56745,             0.30115,            0.051425,            0.082714,            0.011276,             0.00679,                0.01,                0.98,              0.0006,              2.6296,             0.94373,             0.08392,             0.04068,             0.46385,              0.6665,              1.0617,               1.054,                 0.2,              3.9579,                   0,             0.01406,                 0.9,             0.33089,                   0,             0.10933,             0.39543,                   0,                   0,                   0,                 0.5,             0.81268,                   0,                   0,              3.4921
             0.68171,             0.52701,             0.54495,             0.28842,            0.056236,            0.078057,            0.012871,             0.00697,                0.01,                0.98,             0.00051,              2.6778,                0.95,             0.07663,             0.04516,             0.53397,             0.73242,              1.0286,               1.054,                 0.2,              3.6843,                   0,             0.01567,             0.79121,             0.33089,                   0,             0.12391,             0.34127,                   0,                   0,                   0,                 0.5,             0.80131,                   0,                   0,              3.4921
             0.69941,             0.45365,             0.49918,             0.23786,            0.050664,            0.054231,            0.014415,             0.00736,             0.01002,                0.98,              0.0006,              2.6296,                0.95,             0.08392,              0.0369,             0.48761,             0.60742,             0.81469,             0.97814,                 0.2,              4.0717,                   0,             0.01406,                 0.9,             0.38398,                   0,             0.10795,             0.39696,                   0,                   0,                   0,                 0.5,                   1,                   0,                   0,              7.0506
             0.60237,             0.52939,               0.526,             0.25349,            0.048775,            0.098692,             0.01307,              0.0065,                0.01,                0.98,             0.00054,              3.0827,             0.93038,             0.08579,             0.03644,             0.46385,             0.64953,              1.1944,              1.1428,                 0.2,              4.7055,                   0,             0.01406,             0.88545,             0.32345,                   0,             0.10933,             0.36857,                   0,                   0,                   0,                 0.5,             0.81623,                   0,                   0,              3.6939
             0.66654,              0.5335,             0.55578,             0.28816,             0.05051,            0.075449,            0.010437,             0.00611,                0.01,                0.98,             0.00071,              2.6296,             0.94737,              0.0798,             0.04068,             0.46385,               0.662,              1.0559,             0.97301,                 0.2,               3.762,                   0,             0.01691,             0.82765,             0.33089,                   0,             0.10933,             0.39543,                   0,                   0,                   0,                 0.5,             0.81268,                   0,                   0,              3.2239
             0.69264,              0.5098,             0.54506,             0.28424,            0.054424,             0.08336,            0.013015,             0.00738,                0.01,             0.91738,              0.0006,               2.807,                0.95,             0.06758,             0.04068,             0.42758,             0.76174,              1.0058,              1.2055,                 0.2,              3.9579,                   0,             0.01303,              0.8839,              0.3903,                   0,             0.11943,             0.39543,                   0,                   0,                   0,                 0.5,             0.77307,                   0,                   0,                   2
             0.61411,             0.55809,             0.55784,              0.2915,            0.052341,            0.095916,            0.012156,              0.0072,             0.01011,             0.96045,              0.0006,              2.7753,             0.94373,             0.10618,              0.0404,             0.56593,             0.60273,              1.2059,               1.054,                 0.2,              4.0939,                   0,             0.01343,              0.8862,             0.33089,                   0,             0.13374,              0.3819,                   0,                   0,                   0,                 0.5,             0.85229,                   0,                   0,              3.4921
             0.65633,             0.51122,             0.52305,             0.26161,            0.068917,            0.077129,            0.012206,             0.00679,                0.01,                0.98,              0.0006,              2.6296,             0.81432,             0.08237,             0.05175,             0.38242,             0.79614,              1.1273,              1.0292,                 0.2,              3.9611,                   0,              0.0138,                 0.9,              0.3048,                   0,             0.10671,             0.36252,                   0,                   0,                   0,                 0.5,             0.75673,                   0,                   0,              3.8337
             0.62392,             0.48359,             0.50322,             0.23684,            0.062988,             0.10174,            0.014128,             0.00586,                0.01,              0.9723,              0.0006,              2.4013,             0.93389,             0.08392,             0.04603,             0.46385,             0.66051,              1.1603,              1.1864,                 0.2,              5.3995,                   0,             0.01399,             0.84915,             0.38305,                   0,             0.08869,             0.47861,                   0,                   0,                   0,                 0.5,             0.81268,                   0,                   0,              4.7021
             0.62475,             0.51195,              0.5202,             0.23318,            0.054645,            0.075633,            0.014371,             0.00739,                0.01,                0.98,             0.00051,              2.6853,                0.95,             0.10775,             0.04068,             0.46895,             0.68778,              1.0617,               1.054,                 0.2,              3.9307,                   0,             0.01346,                 0.9,             0.33089,                   0,             0.11628,             0.39543,                   0,                   0,                   0,                 0.5,             0.78087,                   0,                   0,              4.3029
             0.61712,             0.53829,             0.53092,             0.28614,            0.049227,            0.096627,            0.010603,             0.00696,             0.01226,                0.98,             0.00059,              3.3475,             0.94373,             0.08392,             0.03529,             0.46385,             0.67492,              1.2256,              1.0311,                 0.2,              4.7374,                   0,              0.0149,                 0.9,             0.33118,                   0,             0.11788,             0.34252,                   0,                   0,                   0,                 0.5,             0.81268,                   0,                   0,              3.4921
             0.60644,             0.57973,             0.55921,               0.279,             0.04017,            0.096859,           0.0094444,             0.00679,                0.01,                0.98,             0.00055,              2.6312,                0.95,             0.05646,             0.03279,             0.41732,             0.76108,              1.2491,              1.0199,                 0.2,              3.9276,                   0,             0.01262,                 0.9,             0.27276,                   0,              0.1224,             0.26772,                   0,                   0,                   0,                 0.5,             0.81268,                   0,                   0,              3.4921
             0.66395,             0.53052,             0.53232,             0.28135,            0.047287,            0.094901,           0.0082116,              0.0063,             0.01121,                0.98,              0.0006,              2.5901,             0.76728,             0.09039,             0.03603,             0.40739,              0.5226,              1.1509,              1.2701,                 0.2,              3.5326,                   0,             0.01893,                 0.9,             0.36868,                   0,             0.11877,             0.38595,                   0,                   0,                   0,                 0.5,             0.80767,                   0,                   0,              2.7397
              0.6638,             0.52158,             0.53761,             0.27103,            0.050624,             0.06769,           0.0098472,             0.00787,             0.01062,                0.98,              0.0006,              2.2717,                0.95,             0.08392,             0.04068,             0.39011,             0.68085,              1.0617,             0.92351,                 0.2,               3.307,                   0,             0.01563,                 0.9,             0.33089,                   0,             0.11707,             0.44429,                   0,                   0,                   0,                 0.5,             0.65645,                   0,                   0,              2.4568
             0.71387,             0.48846,             0.52045,              0.2745,            0.062237,            0.074996,            0.011051,             0.00614,              0.0115,             0.88424,             0.00067,              3.2769,                0.95,             0.08392,             0.04411,             0.37577,             0.56872,               1.024,              1.0476,                 0.2,              4.2625,                   0,             0.01406,                 0.9,             0.32824,                   0,             0.10368,             0.35127,                   0,                   0,                   0,                 0.5,             0.81268,                   0,                   0,              2.4088
              0.6243,             0.54739,             0.54643,             0.28479,            0.051447,            0.086881,            0.011351,             0.00679,                0.01,             0.97199,             0.00059,              2.6441,             0.94373,             0.08392,             0.03922,             0.46385,              0.6665,              1.0877,              1.0553,                 0.2,              3.9579,                   0,              0.0144,                 0.9,             0.32654,                   0,             0.10781,             0.39159,                   0,                   0,                   0,                 0.5,             0.75011,                   0,                   0,              3.1198
             0.69437,             0.52886,             0.53838,              0.2943,            0.056175,             0.07255,            0.010583,             0.00586,             0.01022,             0.95205,             0.00057,              2.6296,             0.82568,             0.07882,             0.04173,             0.42533,             0.69826,               1.104,             0.95381,                 0.2,              3.6734,                   0,              0.0157,                 0.9,             0.33159,                   0,             0.10675,             0.40973,                   0,                   0,                   0,                 0.5,             0.81268,                   0,                   0,              2.7571
             0.62012,             0.53502,             0.53143,             0.26182,            0.049542,             0.07791,            0.015912,             0.00787,                0.01,             0.96428,             0.00056,              2.6399,             0.94373,              0.0926,             0.03866,             0.59005,              0.6665,              1.0212,              1.1598,                 0.2,              3.9579,                   0,             0.01258,                 0.9,             0.30262,                   0,               0.106,             0.37277,                   0,                   0,                   0,                 0.5,             0.79048,                   0,                   0,              5.1253
             0.68477,             0.40862,             0.46505,             0.23816,            0.058644,            0.062374,            0.015454,             0.00613,                0.01,             0.91154,             0.00061,              2.3012,             0.76052,             0.08392,             0.04068,             0.46385,              0.6665,              1.0231,             0.98119,                 0.2,              3.7203,                   0,             0.01406,                 0.9,             0.32178,                   0,             0.11958,             0.47112,                   0,                   0,                   0,                 0.5,             0.82341,                   0,                   0,               4.111
             0.66195,              0.4995,              0.5215,             0.24535,            0.051518,            0.069829,            0.014296,             0.00674,             0.01114,                0.98,              0.0006,              2.5566,             0.94924,             0.08281,               0.037,             0.49332,              0.6665,              1.0397,             0.99542,                 0.2,              4.0072,                   0,             0.01356,                 0.9,              0.3652,                   0,             0.10933,              0.4256,                   0,                   0,                   0,                 0.5,             0.76852,                   0,                   0,               3.648
              0.6536,             0.56878,             0.56767,             0.28091,            0.043064,             0.14931,            0.013906,             0.00709,                0.01,                0.98,             0.00048,              2.6296,                0.95,             0.09192,             0.03407,             0.46385,             0.73231,              1.4034,              1.4106,                 0.2,              3.9579,                   0,             0.01648,             0.71054,             0.32471,                   0,             0.10933,             0.40849,                   0,                   0,                   0,                 0.5,             0.90769,                   0,                   0,                   2
             0.73952,              0.4844,             0.54247,             0.28687,            0.054477,            0.075849,            0.012364,             0.00481,                0.01,                0.98,              0.0006,               2.772,               0.945,             0.09135,             0.03927,             0.46385,             0.78099,             0.97826,               1.054,                 0.2,              4.3236,                   0,             0.01253,                 0.9,             0.42148,                   0,             0.13632,             0.35917,                   0,                   0,                   0,                 0.5,             0.85964,                   0,                   0,              2.7058
             0.67392,             0.55844,             0.57151,              0.2975,            0.045857,            0.092002,           0.0098988,             0.00772,                0.01,                0.98,              0.0006,              2.9719,             0.85218,             0.08392,             0.03775,             0.50079,             0.67134,              1.2135,               1.054,                 0.2,               3.444,                   0,             0.01528,                 0.9,             0.33089,                   0,             0.13289,             0.29759,                   0,                   0,                   0,                 0.5,                   1,                   0,                   0,              3.4921
             0.65206,             0.53151,             0.53327,             0.27043,            0.058062,             0.07169,            0.013592,               0.007,             0.01122,                0.98,             0.00056,              2.6644,             0.87184,             0.09851,             0.04473,             0.48624,              0.6665,              1.0617,              0.9807,                 0.2,              3.5879,                   0,             0.01354,             0.86836,             0.33089,                   0,             0.10933,             0.36463,                   0,                   0,                   0,                 0.5,             0.79666,                   0,                   0,               2.304
              0.7184,             0.46301,             0.51909,             0.23766,            0.056372,            0.071294,            0.013235,              0.0065,             0.01343,                0.98,             0.00047,               2.193,                0.95,              0.0777,              0.0405,             0.47684,             0.58478,             0.91724,              1.1609,                 0.2,              4.1751,                   0,             0.01455,                 0.9,             0.36981,                   0,               0.078,             0.41489,                   0,                   0,                   0,                 0.5,             0.81268,                   0,                   0,              4.0492
             0.65471,             0.53069,             0.53706,             0.26379,            0.044411,             0.08195,            0.012838,              0.0056,                0.01,                0.98,             0.00057,              2.0792,                0.95,             0.10509,             0.03392,             0.46385,             0.62482,              1.0045,               1.054,                 0.2,              4.3893,                   0,             0.01406,              0.6819,             0.27099,                   0,             0.10933,             0.39543,                   0,                   0,                   0,                 0.5,             0.81305,                   0,                   0,                   2
             0.69144,             0.48975,             0.53834,             0.26119,            0.049483,            0.063086,            0.012866,             0.00749,                0.01,                0.98,             0.00065,              2.6296,                0.95,             0.08617,             0.04063,             0.47229,             0.78334,              1.1031,             0.83035,                 0.2,               3.416,                   0,             0.01406,                 0.9,             0.33089,                   0,             0.10933,             0.37062,                   0,                   0,                   0,                 0.5,                   1,                   0,                   0,              3.8913
             0.65311,             0.55726,             0.56449,             0.29006,            0.048813,            0.085748,           0.0099482,             0.00702,                0.01,                0.98,             0.00074,              2.8138,             0.94373,             0.07427,             0.04068,             0.46385,             0.64123,              1.1121,             0.95419,                 0.2,              3.9579,                   0,             0.01436,             0.89363,             0.33089,                   0,             0.11846,              0.4086,                   0,                   0,                   0,                 0.5,             0.81324,                   0,                   0,              3.4921
             0.68775,             0.51124,             0.54107,             0.28618,            0.053423,            0.083863,            0.011072,             0.00743,                0.01,                0.98,             0.00065,              2.6734,             0.91766,             0.08578,             0.03977,              0.4634,             0.61171,              1.0432,              1.0841,                 0.2,              3.9579,                   0,             0.01491,             0.88723,             0.32338,                   0,             0.10933,             0.37351,                   0,                   0,                   0,                 0.5,             0.71397,                   0,                   0,              3.2129
             0.72083,             0.48548,             0.53936,             0.27831,            0.029129,            0.069559,            0.011424,             0.00679,                0.01,             0.97567,             0.00058,              2.6296,                0.95,             0.07387,             0.02034,             0.42084,             0.77617,             0.90668,              1.1315,                 0.2,              3.9579,                   0,             0.01814,                 0.9,             0.31901,                   0,             0.12799,             0.46819,                   0,                   0,                   0,                 0.5,             0.88395,                   0,                   0,              3.4921
             0.66994,             0.51251,             0.53091,              0.2509,             0.05823,            0.081778,            0.013177,             0.00687,                0.01,                0.98,             0.00055,              3.0171,             0.94373,             0.07274,             0.04323,             0.43163,              0.7246,              1.0617,               1.197,                 0.2,              3.9062,                   0,             0.01369,             0.87685,             0.33089,                   0,             0.11678,             0.40008,                   0,                   0,                   0,                 0.5,             0.90717,                   0,                   0,              3.9456
             0.60535,             0.50027,             0.51458,             0.22689,             0.05539,            0.074119,            0.013733,             0.00679,             0.01002,                0.98,              0.0006,               2.632,             0.94045,             0.08341,             0.04068,             0.46552,             0.66797,              1.0674,               1.051,                 0.2,              3.9231,                   0,             0.01404,             0.88724,             0.32979,                   0,             0.10882,             0.39824,                   0,                   0,                   0,                 0.5,             0.81435,                   0,                   0,              3.5133
             0.60545,               0.521,              0.5271,             0.26778,            0.063148,             0.07118,            0.010135,             0.00773,                0.01,                0.98,             0.00062,              2.6296,             0.94373,             0.09432,             0.05328,             0.47735,              0.6665,              1.0617,             0.82647,                 0.2,              3.7397,                   0,             0.01554,                 0.9,             0.37676,                   0,             0.11859,             0.35295,                   0,                   0,                   0,                 0.5,              0.9888,                   0,                   0,              3.4486
